namespace,table_name,g1,g2,g3
addresses_events_blast,first_funded_by,analytics,address_events,first_funding_detected
addresses_events_blast,first_token_received,analytics,address_events,first_token_received
addresses_events_bnb,first_funded_by,analytics,address_events,first_funding_detected
addresses_events_bnb,first_token_received,analytics,address_events,first_token_received
addresses_events_celo,first_funded_by,infra,address_events,first_funding_detected
addresses_events_ethereum,first_funded_by,infra,address_events,first_funding_detected
addresses_events_ethereum,first_token_received,infra,address_events,first_token_received
addresses_events_fantom,first_funded_by,infra,address_events,first_funding_detected
addresses_events_fantom,first_token_received,infra,address_events,first_token_received
addresses_events_gnosis,first_funded_by,infra,address_events,first_funding_detected
addresses_events_gnosis,first_token_received,infra,address_events,first_token_received
addresses_events_goerli,first_funded_by,infra,address_events,first_funding_detected
addresses_events_goerli,first_token_received,infra,address_events,first_token_received
addresses_events_hyperevm,first_funded_by,infra,address_events,first_funding_detected
addresses_events_hyperevm,first_token_received,infra,address_events,first_token_received
addresses_events_ink,first_funded_by,infra,address_events,first_funding_detected
addresses_events_ink,first_token_received,infra,address_events,first_token_received
addresses_events_katana,first_funded_by,infra,address_events,first_funding_detected
addresses_events_katana,first_token_received,infra,address_events,first_token_received
addresses_events_linea,first_funded_by,infra,address_events,first_funding_detected
addresses_events_mantle,first_funded_by,infra,address_events,first_funding_detected
addresses_events_mantle,first_token_received,infra,address_events,first_token_received
addresses_events_mode,first_funded_by,infra,address_events,first_funding_detected
addresses_events_mode,first_token_received,infra,address_events,first_token_received
addresses_events_monad,first_funded_by,infra,address_events,first_funding_detected
addresses_events_monad,first_token_received,infra,address_events,first_token_received
addresses_events_nova,first_funded_by,infra,address_events,first_funding_detected
addresses_events_nova,first_token_received,infra,address_events,first_token_received
addresses_events_optimism,first_activity,infra,address_events,first_activity_detected
addresses_events_optimism,first_funded_by,infra,address_events,first_funding_detected
addresses_events_optimism,first_token_received,infra,address_events,first_token_received
addresses_events_polygon,first_funded_by,infra,address_events,first_funding_detected
addresses_events_ronin,first_funded_by,infra,address_events,first_funding_detected
addresses_events_ronin,first_token_received,infra,address_events,first_token_received
addresses_events_scroll,first_funded_by,infra,address_events,first_funding_detected
addresses_events_sei,first_funded_by,infra,address_events,first_funding_detected
addresses_events_sei,first_token_received,infra,address_events,first_token_received
addresses_events_zkevm,first_funded_by,infra,address_events,first_funding_detected
addresses_events_zkevm,first_token_received,infra,address_events,first_token_received
addresses_events_zksync,first_funded_by,infra,address_events,first_funding_detected
addresses_events_zksync,first_token_received,infra,address_events,first_token_received
addresses_events_zora,first_funded_by,infra,address_events,first_funding_detected
addresses_events_zora,first_token_received,infra,address_events,first_token_received
addresses_optimism,fee_vaults,infra,fee_systems,fee_vault_tracked
addresses_optimism,grants_funding,governance,grants_systems,grant_distributed
aerodrome_base,CLFactory_call_getSwapFee,defi,dex_amm,fee_queried
aerodrome_base,CLFactory_evt_PoolCreated,defi,dex_amm,pool_deployed
aerodrome_base,CLPool_evt_Collect,defi,dex_amm,fees_collected
aerodrome_base,CLPool_evt_CollectFees,defi,dex_amm,fees_collected
aerodrome_base,CLPool_evt_Mint,defi,dex_amm,liquidity_added
aerodrome_base,CLPool_evt_Swap,defi,dex_amm,asset_swapped
aerodrome_base,PoolFactory_call_getFee,defi,dex_amm,fee_queried
aerodrome_base,PoolFactory_evt_PoolCreated,defi,dex_amm,pool_deployed
aerodrome_base,Pool_evt_Burn,defi,dex_amm,liquidity_removed
aerodrome_base,Pool_evt_Fees,defi,dex_amm,fees_collected
aerodrome_base,Pool_evt_Mint,defi,dex_amm,liquidity_added
aerodrome_base,Pool_evt_Swap,defi,dex_amm,asset_swapped
aerodrome_base,Voter_evt_GaugeCreated,defi,reward_systems,gauge_created
agave_gnosis,LendingPool_evt_Borrow,lending,money_markets,debt_origination
agave_gnosis,LendingPool_evt_Deposit,lending,money_markets,supply_deposited
agave_gnosis,LendingPool_evt_FlashLoan,lending,flash_loan_systems,flash_loan_executed
agave_gnosis,LendingPool_evt_LiquidationCall,lending,liquidation_systems,collateral_seized
agave_gnosis,LendingPool_evt_Repay,lending,money_markets,debt_repaid
agave_gnosis,LendingPool_evt_Withdraw,lending,money_markets,supply_withdrawn
agni_mantle,AgniPoolDeployer_call_deploy,defi,dex_amm,pool_deployed
agni_mantle,AgniPool_evt_Swap,defi,dex_amm,asset_swapped
airswap_arbitrum,SwapERC20_v4_evt_SwapERC20,defi,dex_aggregator,asset_swapped
airswap_arbitrum,swap_evt_Swap,defi,dex_aggregator,asset_swapped
airswap_avalanche_c,SwapERC20_v4_evt_SwapERC20,defi,dex_aggregator,asset_swapped
airswap_avalanche_c,swap_evt_Swap,defi,dex_aggregator,asset_swapped
airswap_bnb,Light_evt_Swap,defi,dex_aggregator,asset_swapped
airswap_bnb,SwapERC20_v4_evt_SwapERC20,defi,dex_aggregator,asset_swapped
airswap_bnb,Swap_v3_evt_Swap,defi,dex_aggregator,asset_swapped
airswap_ethereum,Light_evt_Swap,defi,dex_aggregator,asset_swapped
airswap_ethereum,Light_v0_evt_Swap,defi,dex_aggregator,asset_swapped
airswap_ethereum,SwapERC20_v4_evt_SwapERC20,defi,dex_aggregator,asset_swapped
airswap_ethereum,Swap_v3_evt_Swap,defi,dex_aggregator,asset_swapped
airswap_ethereum,swap_evt_Swap,defi,dex_aggregator,asset_swapped
airswap_polygon,SwapERC20_v4_evt_SwapERC20,defi,dex_aggregator,asset_swapped
airswap_polygon,Swap_v3_evt_Swap,defi,dex_amm,asset_swapped
akronswap_arbitrum,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pool_deployed
akronswap_arbitrum,UniswapV2Pair_evt_Swap,defi,dex_amm,asset_swapped
akronswap_base,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pool_deployed
akronswap_base,UniswapV2Pair_evt_Swap,defi,dex_amm,asset_swapped
alchemydao_ethereum,MerkleDistributor_evt_Claimed,defi,reward_systems,reward_claimed
alienbase_base,UniswapV2Factory_evt_PairCreated,defi,dex_amm,pool_deployed
alienbase_base,UniswapV2Pair_evt_Swap,defi,dex_amm,asset_swapped
alienbase_base,UniswapV3Factory_evt_PoolCreated,defi,dex_amm,pool_deployed
alienbase_base,UniswapV3Pool_evt_Swap,defi,dex_amm,asset_swapped
allbridge_avalanche_c,bridge_evt_sent,bridge,bridge_protocols,tokens_bridged
allbridge_ethereum,bridge_evt_sent,bridge,bridge_protocols,tokens_bridged
allbridge_fantom,bridge_evt_sent,bridge,bridge_protocols,tokens_bridged
allbridge_polygon,bridge_evt_sent,bridge,bridge_protocols,tokens_bridged
allbridge_tron,pool_evt_swappedtovusd,bridge,bridge_protocols,asset_swapped
ape_store_base,Router_evt_CreateToken,defi,static_token_factories,static_token_deployed
ape_store_base,Router_evt_swap,defi,dex_amm,asset_swapped
ape_store_ethereum,Router_evt_CreateToken,defi,static_token_factories,static_token_deployed
ape_store_ethereum,Router_evt_swap,defi,dex_amm,asset_swapped
apechain,blocks,infra,blockchain_data,block_recorded
apechain,contracts,infra,static_token_systems,contract_stored
apechain,creation_traces # Added from original file,infra,function_registries,creation_traced
apechain,logs,infra,blockchain_data,log_emitted
apechain,logs_decoded,infra,function_registries,log_decoded
apechain,traces,infra,blockchain_data,log_emitted
apechain,traces_decoded,infra,blockchain_data,log_decoded
apechain,transactions,infra,blockchain_data,block_recorded
apechain_tokens_apechain,wape_evt_deposit,infra,static_token_systems,funds_deposited
apechain_tokens_apechain,wape_evt_withdrawal,infra,static_token_systems,eth_withdrawn
apecoin_ethereum,AirdropGrapesToken_evt_AirDrop,defi,reward_systems,reward_claimed
apeswap_arbitrum,ApeFactory_evt_PairCreated,defi,dex_amm,pool_deployed
apeswap_arbitrum,ApePair_evt_Swap,defi,dex_amm,asset_swapped
apeswap_bnb,ApeFactory_evt_PairCreated,defi,dex_amm,pool_deployed
apeswap_bnb,ApePair_evt_Swap,defi,dex_amm,asset_swapped
apeswap_ethereum,ApeFactory_evt_PairCreated,defi,dex_amm,pool_deployed
apeswap_ethereum,ApePair_evt_Swap,defi,dex_amm,asset_swapped
apeswap_polygon,ApeFactory_evt_PairCreated,defi,dex_amm,pool_deployed
apeswap_polygon,ApePair_evt_Swap,defi,dex_amm,asset_swapped
aptos,blocks,infra,blockchain_data,block_recorded
aptos,events,infra,blockchain_data,log_emitted
aptos,move_modules,infra,function_registries,contract_stored
aptos,move_resources,infra,blockchain_data,reserve_data_updated
aptos,move_table_items,infra,blockchain_data,reserve_data_updated
aptos,signatures,infra,address_registries,signature_registered
aptos,transactions,infra,blockchain_data,block_recorded
aptos,user_transactions,infra,blockchain_data,block_recorded
aragon_app_polygon,DAORegistry_evt_DAORegistered,governance,proposal_systems,proposal_created
aragon_ethereum,DAOFactory_evt_DeployDAO,governance,proposal_systems,static_token_deployed
aragon_polygon,dao_factory_evt_DeployDAO,governance,proposal_systems,static_token_deployed
arbitrum,blocks,infra,blockchain_data,block_recorded
arbitrum,contracts,infra,static_token_systems,contract_stored
arbitrum,creation_traces # Added from original file,infra,blockchain_data,creation_traced
arbitrum,logs,infra,blockchain_data,log_emitted
arbitrum,logs_decoded,infra,blockchain_data,log_decoded
arbitrum,signatures,infra,function_registries,signature_registered
arbitrum,traces,infra,blockchain_data,block_recorded
arbitrum,traces_decoded,infra,blockchain_data,log_decoded
arbitrum,transactions,infra,blockchain_data,block_recorded
arbitrum_arbitrum,TokenDistributor_evt_HasClaimed,defi,reward_systems,reward_claimed
arbitrum_eas_arbitrum,EAS_call_attest,identity,attestation_systems,attestation_made
arbitrum_eas_arbitrum,EAS_evt_Attested,identity,attestation_systems,attestation_made
arbitrum_eas_arbitrum,EAS_evt_Revoked,identity,attestation_systems,attestation_revoked
arbitrum_eas_arbitrum,SchemaRegistry_call_register,identity,attestation_systems,schema_registered
arbitrum_eas_arbitrum,SchemaRegistry_evt_Registered,identity,attestation_systems,schema_registered
arbitrum_ethereum,SequencerInbox_call_addSequencerL2Batch,infra,batch_inbox_systems,batch_combined
arbitrum_ethereum,SequencerInbox_call_addSequencerL2BatchFromOrigin,infra,batch_inbox_systems,batch_combined
arbitrum_ethereum,SequencerInbox_call_addSequencerL2BatchFromOriginWithGasRefunder,infra,batch_inbox_systems,batch_combined
arbitrum_ethereum,SequencerInbox_evt_SequencerBatchDeliveredFromOrigin,infra,batch_inbox_systems,batch_combined
arbitrum_ethereum,l1erc20gateway_evt_depositinitiated,bridge,bridge_protocols,tokens_bridged
arbitrum_ethereum,l1erc20gateway_evt_withdrawalfinalized,bridge,bridge_protocols,tokens_bridged
arbswap_arbitrum,ArbswapStableSwapFactory_evt_NewStableSwapPair,defi,dex_amm,pool_deployed
arbswap_arbitrum,ArbswapStableSwapTwoPool_evt_TokenExchange,defi,dex_amm,asset_swapped
arbswap_arbitrum,SwapFactory_evt_PairCreated,defi,dex_amm,pool_deployed
arbswap_arbitrum,SwapPair_evt_Swap,defi,dex_amm,asset_swapped
archipelago_ethereum,ArchipelagoMarket_evt_RoyaltyPayment,nft,nft_marketplaces,royalty_distributed
archipelago_ethereum,ArchipelagoMarket_evt_TokenTrade,nft,nft_marketplaces,nft_transferred
archipelago_ethereum,ArchipelagoMarket_evt_Trade,nft,nft_marketplaces,asset_swapped
arkham_ethereum,Airdrop_evt_Claimed,governance,reward_systems,reward_claimed
arrakis_finance_ethereum,ArrakisV2Factory_evt_VaultCreated,defi,yield_token_factories,yield_token_deployed
arrakis_optimism,ArrakisFactoryV1_evt_PoolCreated,defi,liquidity_pools,pool_deployed
astaria_v1_ethereum,AstariaRouter_evt_Liquidation,lending,liquidation_systems,collateral_seized
astaria_v1_ethereum,CollateralToken_evt_Deposit721,lending,collateralized_lending,collateral_deposited
astaria_v1_ethereum,CollateralToken_evt_ReleaseTo,lending,collateralized_lending,collateral_released
astaria_v1_ethereum,LienToken_call_createLien,lending,collateralized_lending,lien_created
astaria_v1_ethereum,LienToken_call_makePayment,lending,collateralized_lending,debt_repaid
astaria_v1_ethereum,LienToken_evt_NewLien,lending,collateralized_lending,lien_created
astaria_v1_ethereum,LienToken_evt_Payment,lending,collateralized_lending,debt_repaid
attestationstation_optimism,AttestationStation_evt_AttestationCreated,identity,attestation_systems,attestation_made
attestationstation_v1_base,EAS_call_attest,identity,attestation_systems,attestation_made
attestationstation_v1_base,EAS_evt_Attested,identity,attestation_systems,attestation_made
attestationstation_v1_base,EAS_evt_Revoked,identity,attestation_systems,attestation_revoked
attestationstation_v1_base,SchemaRegistry_call_register,identity,attestation_systems,schema_registered
attestationstation_v1_base,SchemaRegistry_evt_Registered,identity,attestation_systems,schema_registered
attestationstation_v1_linea,EAS_call_attest,identity,attestation_systems,attestation_made
attestationstation_v1_linea,EAS_evt_Attested,identity,attestation_systems,attestation_made
attestationstation_v1_linea,EAS_evt_Revoked,identity,attestation_systems,attestation_revoked
attestationstation_v1_optimism,EAS_call_attest,identity,attestation_systems,attestation_made
attestationstation_v1_optimism,EAS_evt_Attested,identity,attestation_systems,attestation_made
attestationstation_v1_optimism,EAS_evt_Revoked,identity,attestation_systems,attestation_revoked
attestationstation_v1_optimism,SchemaRegistry_call_register,identity,attestation_systems,schema_registered
attestationstation_v1_optimism,SchemaRegistry_evt_Registered,identity,attestation_systems,schema_registered
attestationstation_v1_zksync,EAS_call_attest,identity,attestation_systems,attestation_made
attestationstation_v1_zksync,EAS_evt_Attested,identity,attestation_systems,attestation_made
attestationstation_v1_zksync,EAS_evt_Revoked,identity,attestation_systems,attestation_revoked
attestationstation_v1_zksync,SchemaRegistry_call_register,identity,attestation_systems,schema_registered
attestationstation_v1_zksync,SchemaRegistry_evt_Registered,identity,attestation_systems,schema_registered
auragi_arbitrum,PairFactory_evt_PairCreated,defi,dex_amm,pool_deployed
auragi_arbitrum,Pair_evt_Swap,defi,dex_amm,asset_swapped
aurem_polygon,Exchange_evt_OrderFilled,defi,dex_orderbook,order_filled
autotronic_base,AutotronicFactory_evt_PairCreated,defi,dex_amm,pool_deployed
autotronic_base,AutotronicPair_evt_Swap,defi,dex_amm,asset_swapped
avalanche_c,blocks,infra,blockchain_data,block_recorded
avalanche_c,contracts,infra,function_registries,contract_stored
avalanche_c,creation_traces # Added from original file,infra,blockchain_data,creation_traced
avalanche_c,logs,infra,blockchain_data,log_emitted
avalanche_c,logs_decoded,infra,blockchain_data,log_decoded
avalanche_c,signatures,infra,function_registries,signature_registered
avalanche_c,traces,infra,blockchain_data,trace_recorded
avalanche_c,traces_decoded,infra,blockchain_data,trace_decoded
avalanche_c,transactions,infra,blockchain_data,transaction_recorded
avalanche_teleporter_avalanche_c,TeleporterMessenger_evt_BlockchainIDInitialized,bridge,bridge_protocols,blockchain_id_initialized
avalanche_teleporter_avalanche_c,TeleporterMessenger_evt_ReceiveCrossChainMessage,bridge,bridge_protocols,cross_chain_message_received
avalanche_teleporter_avalanche_c,TeleporterMessenger_evt_SendCrossChainMessage,bridge,bridge_protocols,cross_chain_message_sent
avt_optimism,PositionRouter_evt_ExecuteDecreasePosition,derivatives,perpetual_protocols,position_decreased
avt_optimism,PositionRouter_evt_ExecuteIncreasePosition,derivatives,perpetual_protocols,position_increased
axelar_arbitrum,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_avalanche_c,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_base,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_bnb,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_celo,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_ethereum,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_fantom,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_linea,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_mantle,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_optimism,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_polygon,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axelar_scroll,axelargateway_evt_tokensent,bridge,bridge_protocols,tokens_sent
axieinfinity_ethereum,mainchaingatewaymanager_evt_tokendeposited,bridge,bridge_protocols,token_deposited
